RESPUESTA_FECHA,RESPUESTA_TEXTO,PERIODO,RESPUESTA_ID,RESPUESTA_DECIMAL,FORMULARIO_ID,ANO_APLICACION,PREGUNTA_ID,ESTADO_REGISTRO,SEC_EJEC,RESPUESTA_ENTERO
 ,0,2,89,0,2,2025,103,A,301095,280
 ,0,2,90,0,2,2025,104,A,301095,405
 ,0,2,91,0,2,2025,105,A,301095,279
 ,0,2,92,1800,2,2025,107,A,301095,0
 ,0,2,93,19290,2,2025,108,A,301095,0
 ,0,2,94,0,2,2025,110,A,301095,10
 ,0,2,95,0,2,2025,111,A,301095,401
 ,118,2,96,0,2,2025,112,A,301095,0
 ,0,2,97,0,2,2025,122,A,301095,0
 ,S,2,98,0,3,2025,123,A,301095,0
15/01/2025 00:00:00,0,2,99,0,3,2025,124,A,301095,0
 ,N,2,100,0,3,2025,125,A,301095,0
25/03/2025 00:00:00,0,2,101,0,3,2025,126,A,301095,0
 ,N,2,102,0,3,2025,127,A,301095,0
 ,0,2,103,0,3,2025,128,A,301095,0
 ,0,2,104,0,3,2025,129,A,301095,0
 ,0,2,105,0,3,2025,130,A,301095,0
 ,0,2,106,174036.20,4,2025,131,A,301095,0
 ,S,2,107,0,4,2025,132,A,301095,0
 ,S,2,108,0,4,2025,133,A,301095,0
 ,S,2,109,0,4,2025,134,A,301095,0
 ,S,2,110,0,4,2025,135,A,301095,0
 ,S,2,111,0,4,2025,136,A,301095,0
 ,"SEGMENTAR PRINCIPALES CONTRIBUYENTES, INCENTIVOS PARA EL PAGO DE SUS IMPUESTOS",2,112,0,4,2025,137,A,301095,0
 ,S,2,113,0,5,2025,139,A,301095,0
 ,S,2,114,0,5,2025,140,A,301095,0
 ,BANCO DE LA NACIO,2,115,0,5,2025,141,A,301095,0
 ,N,2,116,0,5,2025,142,A,301095,0
 ,0,2,117,0,5,2025,143,A,301095,0
 ,N,2,118,0,5,2025,144,A,301095,0
 ,0,2,119,0,5,2025,145,A,301095,0
 ,S,2,120,0,6,2025,146,A,301095,0
 ,314-2024/MDP/CM,2,121,0,6,2025,147,A,301095,0
5/12/2024 00:00:00,0,2,122,0,6,2025,148,A,301095,0
 ,150,2,123,0,6,2025,149,A,301095,0
 ,0,2,124,0,6,2025,153,A,301095,0
 ,314-2024/MDP-CM,2,125,0,6,2025,154,A,301095,0
 ,2,2,1,0,1,2025,1,A,300440,0
 ,0,2,2,0,1,2025,9,A,300440,0
 ,SERVICIO DE ADMINISTRACIÓN TRIBUTARIA DE HUAMANGA,2,3,0,1,2025,10,A,300440,0
 ,0,2,4,0,1,2025,11,A,300440,87
 ,0,2,5,1879871,1,2025,12,A,300440,0
 ,0,2,6,3263629,1,2025,13,A,300440,0
 ,S,2,7,0,1,2025,14,A,300440,0
 ,S,2,8,0,1,2025,15,A,300440,0
 ,0,2,9,0,1,2025,16,A,300440,6
 ,0,2,10,88987.04,1,2025,17,A,300440,0
 ,S,2,11,0,1,2025,18,A,300440,0
 ,SUBGERENCIA DE ORDENAMIENTO TERRITORIAL Y CATASTRO,2,12,0,1,2025,19,A,300440,0
 ,N,2,13,0,1,2025,20,A,300440,0
 ,0,2,14,0,1,2025,21,A,300440,7
 ,0,2,15,194000,1,2025,22,A,300440,0
 ,N,2,16,0,1,2025,23,A,300440,0
 ,0,2,17,0,1,2025,24,A,300440,0
 ,0,2,18,0,1,2025,25,A,300440,0
 ,0,2,19,0,1,2025,26,A,300440,0
 ,N,2,20,0,1,2025,27,A,300440,0
 ,N,2,21,0,1,2025,28,A,300440,0
 ,S,2,22,0,1,2025,29,A,300440,0
 ,0,2,23,24.82,1,2025,30,A,300440,0
 ,0,2,24,72.29,1,2025,31,A,300440,0
 ,S,2,25,0,1,2025,32,A,300440,0
 ,0,2,26,0,1,2025,33,A,300440,21114
 ,0,2,27,3438203.42,1,2025,34,A,300440,0
 ,0,2,28,0,1,2025,35,A,300440,12779
 ,0,2,29,4080390.59,1,2025,36,A,300440,0
 ,S,2,30,0,1,2025,37,A,300440,0
 ,0,2,31,0,1,2025,38,A,300440,17886
 ,0,2,32,2692081.46,1,2025,39,A,300440,0
 ,0,2,33,0,1,2025,40,A,300440,9900
 ,0,2,34,3379620.27,1,2025,41,A,300440,0
 ,S,2,35,0,1,2025,42,A,300440,0
 ,0,2,36,0,1,2025,43,A,300440,2195
 ,0,2,37,0,1,2025,44,A,300440,1244
 ,S,2,38,0,1,2025,45,A,300440,0
 ,0,2,39,0,1,2025,46,A,300440,120
 ,0,2,40,0,1,2025,47,A,300440,274
 ,S,2,41,0,1,2025,48,A,300440,0
 ,50,2,42,0,1,2025,49,A,300440,0
 ,0,2,110,0,4,2025,135,A,300529,0
 ,N,2,111,0,4,2025,136,A,300529,0
 ,0,2,112,0,4,2025,137,A,300529,0
 ,S,2,113,0,5,2025,139,A,300529,0
 ,N,2,114,0,5,2025,140,A,300529,0
 ,0,2,115,0,5,2025,141,A,300529,0
 ,N,2,116,0,5,2025,142,A,300529,0
 ,0,2,117,0,5,2025,143,A,300529,0
 ,N,2,118,0,5,2025,144,A,300529,0
 ,0,2,119,0,5,2025,145,A,300529,0
 ,S,2,120,0,6,2025,146,A,300529,0
 ,021-2021-MPF-H/A,2,121,0,6,2025,147,A,300529,0
21/12/2021 00:00:00,0,2,122,0,6,2025,148,A,300529,0
 ,150,2,123,0,6,2025,149,A,300529,0
 ,0,2,124,0,6,2025,153,A,300529,0
 ,021-2021-MPF-H/A,2,125,0,6,2025,154,A,300529,0
 ,N,2,85,0,2,2025,99,A,300529,0
 ,0,2,88,0,2,2025,102,A,300529,0
 ,0,2,92,0,2,2025,107,A,300529,0
 ,117,2,96,0,2,2025,112,A,300529,0
 ,S,2,100,0,3,2025,125,A,300529,0
 ,0,2,104,0,3,2025,129,A,300529,50
 ,0,2,108,0,4,2025,133,A,300529,0
 ,6,2,1,0,1,2025,1,A,300286,0
 ,0,2,2,0,1,2025,9,A,300286,0
 ,oficina de administracion tributaria,2,3,0,1,2025,10,A,300286,0
 ,0,2,4,0,1,2025,11,A,300286,3
 ,0,2,5,72000,1,2025,12,A,300286,0
 ,0,2,6,80000,1,2025,13,A,300286,0
 ,N,2,7,0,1,2025,14,A,300286,0
 ,0,2,8,0,1,2025,15,A,300286,0
 ,0,2,9,0,1,2025,16,A,300286,0
 ,0,2,10,0,1,2025,17,A,300286,0
 ,S,2,11,0,1,2025,18,A,300286,0
 ,UNIDAD DE DESARROLLO TERRITORIAL Y CATASTRO,2,12,0,1,2025,19,A,300286,0
 ,N,2,13,0,1,2025,20,A,300286,0
 ,0,2,14,0,1,2025,21,A,300286,1
 ,0,2,15,33600,1,2025,22,A,300286,0
 ,N,2,16,0,1,2025,23,A,300286,0
 ,0,2,17,0,1,2025,24,A,300286,0
 ,0,2,18,0,1,2025,25,A,300286,0
 ,0,2,19,0,1,2025,26,A,300286,0
 ,S,2,20,0,1,2025,27,A,300286,0
 ,N,2,21,0,1,2025,28,A,300286,0
 ,S,2,22,0,1,2025,29,A,300286,0
 ,0,2,23,48,1,2025,30,A,300286,0
 ,0,2,24,48,1,2025,31,A,300286,0
 ,S,2,25,0,1,2025,32,A,300286,0
 ,0,2,26,0,1,2025,33,A,300286,161
 ,0,2,27,115000,1,2025,34,A,300286,0
 ,0,2,28,0,1,2025,35,A,300286,97
 ,0,2,29,57000,1,2025,36,A,300286,0
 ,N,2,30,0,1,2025,37,A,300286,0
 ,0,2,31,0,1,2025,38,A,300286,0
 ,0,2,32,0,1,2025,39,A,300286,0
 ,0,2,33,0,1,2025,40,A,300286,0
 ,0,2,34,0,1,2025,41,A,300286,0
 ,N,2,35,0,1,2025,42,A,300286,0
 ,0,2,36,0,1,2025,43,A,300286,0
 ,0,2,37,0,1,2025,44,A,300286,0
 ,0,2,38,0,1,2025,45,A,300286,0
 ,0,2,39,0,1,2025,46,A,300286,0
 ,0,2,40,0,1,2025,47,A,300286,0
 ,S,2,41,0,1,2025,48,A,300286,0
 ,50,2,42,0,1,2025,49,A,300286,0
 ,01-2025,2,43,0,1,2025,53,A,300286,0
3/02/2025 00:00:00,0,2,44,0,1,2025,54,A,300286,0
 ,campaña tributaria 2025 de beneficio e incentivo tributario,2,45,0,1,2025,55,A,300286,0
 ,S,2,46,0,1,2025,56,A,300286,0
 ,https://www.gob.pe/muniaymaraes,2,47,0,1,2025,57,A,300286,0
 ,S,2,48,0,1,2025,58,A,300286,0
 ,S,2,49,0,1,2025,59,A,300286,0
 ,S,2,50,0,1,2025,60,A,300286,0
 ,S,2,51,0,1,2025,61,A,300286,0
 ,S,2,52,0,1,2025,62,A,300286,0
 ,N,2,53,0,1,2025,63,A,300286,0
 ,N,2,54,0,1,2025,64,A,300286,0
 ,69,2,55,0,1,2025,66,A,300286,0
 ,69,2,56,0,1,2025,67,A,300286,0
 ,69,2,57,0,1,2025,68,A,300286,0
 ,69,2,58,0,1,2025,69,A,300286,0
 ,69,2,59,0,1,2025,70,A,300286,0
 ,69,2,60,0,1,2025,71,A,300286,0
 ,N,2,61,0,1,2025,72,A,300286,0
 ,0,2,62,0,1,2025,73,A,300286,0
 ,0,2,63,0,1,2025,74,A,300286,0
 ,0,2,64,0,1,2025,78,A,300286,0
 ,0,2,65,0,1,2025,79,A,300286,0
 ,gastos de personal y materiales de escritorio y otros que destine la municipalidad,2,66,0,1,2025,80,A,300286,0
 ,0,2,67,0,2,2025,81,A,300286,20
 ,0,2,68,0,2,2025,82,A,300286,30
 ,N,2,69,0,2,2025,83,A,300286,0
 ,0,2,70,0,2,2025,84,A,300286,0
 ,S,2,71,0,2,2025,85,A,300286,0
 ,0,2,72,0,2,2025,86,A,300286,5
 ,0,2,73,0,2,2025,87,A,300286,0
 ,0,2,74,0,2,2025,88,A,300286,0
 ,0,2,75,0,2,2025,89,A,300286,2173
 ,S,2,76,0,2,2025,90,A,300286,0
 ,0,2,77,112,2,2025,91,A,300286,0
 ,0,2,78,5,2,2025,92,A,300286,0
 ,0,2,79,41,2,2025,93,A,300286,0
 ,0,2,80,4.80,2,2025,94,A,300286,0
 ,0,2,81,20903,2,2025,95,A,300286,0
 ,0,2,82,5,2,2025,96,A,300286,0
 ,0,2,83,1480,2,2025,97,A,300286,0
 ,0,2,84,5,2,2025,98,A,300286,0
 ,N,2,85,0,2,2025,99,A,300286,0
 ,0,2,86,0,2,2025,100,A,300286,0
 ,0,2,87,0,2,2025,101,A,300286,0
 ,0,2,88,0,2,2025,102,A,300286,0
 ,0,2,89,0,2,2025,103,A,300286,0
 ,0,2,90,0,2,2025,104,A,300286,0
 ,0,2,91,0,2,2025,105,A,300286,0
 ,0,2,92,0,2,2025,107,A,300286,0
 ,0,2,93,0,2,2025,108,A,300286,0
 ,0,2,94,0,2,2025,110,A,300286,0
 ,0,2,95,0,2,2025,111,A,300286,0
 ,113,2,96,0,2,2025,112,A,300286,0
 ,0,2,97,0,2,2025,122,A,300286,0
 ,S,2,98,0,3,2025,123,A,300286,0
10/02/2025 00:00:00,0,2,99,0,3,2025,124,A,300286,0
 ,S,2,100,0,3,2025,125,A,300286,0
 ,S,2,50,0,1,2025,60,A,300479,0
 ,S,2,51,0,1,2025,61,A,300479,0
 ,S,2,52,0,1,2025,62,A,300479,0
 ,S,2,53,0,1,2025,63,A,300479,0
 ,S,2,54,0,1,2025,64,A,300479,0
 ,71,2,55,0,1,2025,66,A,300479,0
 ,71,2,56,0,1,2025,67,A,300479,0
 ,71,2,57,0,1,2025,68,A,300479,0
 ,71,2,58,0,1,2025,69,A,300479,0
 ,71,2,59,0,1,2025,70,A,300479,0
 ,71,2,60,0,1,2025,71,A,300479,0
 ,N,2,61,0,1,2025,72,A,300479,0
 ,0,2,62,0,1,2025,73,A,300479,0
 ,0,2,63,0,1,2025,74,A,300479,0
 ,0,2,64,0,1,2025,78,A,300479,0
 ,0,2,65,0,1,2025,79,A,300479,0
 ,La municipalidad asigna sus recursos tanto para la realización de obras como para la remuneración del personal.”,2,66,0,1,2025,80,A,300479,0
 ,0,2,67,0,2,2025,81,A,300479,50
 ,0,2,68,0,2,2025,82,A,300479,150
 ,S,2,69,0,2,2025,83,A,300479,0
 ,"El sistema actual detecta las irregularidades en el registro del predio, como cuando la construcción es mayor al área del terreno.",2,70,0,2,2025,84,A,300479,0
 ,S,2,71,0,2,2025,85,A,300479,0
 ,0,2,72,0,2,2025,86,A,300479,200
 ,0,2,73,0,2,2025,87,A,300479,0
 ,0,2,74,0,2,2025,88,A,300479,0
 ,0,2,75,0,2,2025,89,A,300479,14923
 ,S,2,76,0,2,2025,90,A,300479,0
 ,0,2,77,127,2,2025,91,A,300479,0
 ,0,2,78,4.96,2,2025,92,A,300479,0
 ,0,2,79,32,2,2025,93,A,300479,0
 ,0,2,80,6.67,2,2025,94,A,300479,0
 ,0,2,81,9196,2,2025,95,A,300479,0
 ,0,2,82,0,2,2025,96,A,300479,0
 ,0,2,83,736,2,2025,97,A,300479,0
 ,0,2,84,0,2,2025,98,A,300479,0
 ,N,2,85,0,2,2025,99,A,300479,0
 ,0,2,86,0,2,2025,100,A,300479,0
 ,0,2,87,0,2,2025,101,A,300479,0
 ,0,2,88,0,2,2025,102,A,300479,20
 ,0,2,89,0,2,2025,103,A,300479,10
 ,0,2,90,0,2,2025,104,A,300479,10
 ,0,2,91,0,2,2025,105,A,300479,2
 ,0,2,92,300,2,2025,107,A,300479,0
 ,0,2,93,600,2,2025,108,A,300479,0
 ,0,2,94,0,2,2025,110,A,300479,10
 ,0,2,95,0,2,2025,111,A,300479,5
 ,113,2,96,0,2,2025,112,A,300479,0
 ,0,2,97,0,2,2025,122,A,300479,0
 ,N,2,98,0,3,2025,123,A,300479,0
 ,0,2,99,0,3,2025,124,A,300479,0
 ,0,2,100,0,3,2025,125,A,300479,0
 ,0,2,101,0,3,2025,126,A,300479,0
 ,N,2,102,0,3,2025,127,A,300479,0
 ,0,2,103,0,3,2025,128,A,300479,0
 ,0,2,104,0,3,2025,129,A,300479,0
 ,0,2,105,0,3,2025,130,A,300479,0
 ,0,2,106,215,4,2025,131,A,300479,0
 ,N,2,107,0,4,2025,132,A,300479,0
 ,0,2,108,0,4,2025,133,A,300479,0
 ,0,2,109,0,4,2025,134,A,300479,0
 ,0,2,110,0,4,2025,135,A,300479,0
 ,N,2,111,0,4,2025,136,A,300479,0
 ,0,2,112,0,4,2025,137,A,300479,0
 ,S,2,113,0,5,2025,139,A,300479,0
 ,N,2,114,0,5,2025,140,A,300479,0
 ,0,2,115,0,5,2025,141,A,300479,0
 ,N,2,116,0,5,2025,142,A,300479,0
 ,0,2,117,0,5,2025,143,A,300479,0
 ,N,2,118,0,5,2025,144,A,300479,0
 ,0,2,119,0,5,2025,145,A,300479,0
 ,S,2,120,0,6,2025,146,A,300479,0
 ,Nº 005-2017 MPLP/CM,2,121,0,6,2025,147,A,300479,0
1/04/2020 00:00:00,0,2,122,0,6,2025,148,A,300479,0
 ,152,2,123,0,6,2025,149,A,300479,0
 ,INFORME Nº 035-2017-MPLP-GDSECSP,2,124,0,6,2025,153,A,300479,0
 ,0,2,125,0,6,2025,154,A,300479,0
 ,5,2,1,0,1,2025,1,A,301202,0
 ,0,2,2,0,1,2025,9,A,301202,0
 ,ESPECIALISTA EN CONTROL DE DEUDA,2,3,0,1,2025,10,A,301202,0
 ,0,2,4,0,1,2025,11,A,301202,2
 ,0,2,5,37910,1,2025,12,A,301202,0
 ,0,2,6,40980,1,2025,13,A,301202,0
 ,N,2,7,0,1,2025,14,A,301202,0
 ,0,2,8,0,1,2025,15,A,301202,0
 ,0,2,9,0,1,2025,16,A,301202,0
 ,0,2,10,0,1,2025,17,A,301202,0
 ,S,2,11,0,1,2025,18,A,301202,0
 ,DESARROLLO TERRITORIAL,2,12,0,1,2025,19,A,301202,0
 ,S,2,13,0,1,2025,20,A,301202,0
 ,0,2,14,0,1,2025,21,A,301202,2
 ,0,2,15,40980,1,2025,22,A,301202,0
 ,N,2,16,0,1,2025,23,A,301202,0
 ,0,2,17,0,1,2025,24,A,301202,0
 ,0,2,18,0,1,2025,25,A,301202,0
 ,0,2,19,0,1,2025,26,A,301202,0
 ,N,2,20,0,1,2025,27,A,301202,0
 ,N,2,21,0,1,2025,28,A,301202,0
 ,N,2,22,0,1,2025,29,A,301202,0
 ,0,2,23,0,1,2025,30,A,301202,0
 ,0,2,24,0,1,2025,31,A,301202,0
 ,N,2,25,0,1,2025,32,A,301202,0
 ,0,2,26,0,1,2025,33,A,301202,0
 ,0,2,27,0,1,2025,34,A,301202,0
 ,0,2,28,0,1,2025,35,A,301202,0
 ,0,2,29,0,1,2025,36,A,301202,0
 ,0,2,30,0,1,2025,37,A,301202,0
 ,0,2,31,0,1,2025,38,A,301202,0
 ,0,2,32,0,1,2025,39,A,301202,0
 ,0,2,33,0,1,2025,40,A,301202,0
 ,0,2,34,0,1,2025,41,A,301202,0
 ,N,2,35,0,1,2025,42,A,301202,0
 ,0,2,36,0,1,2025,43,A,301202,0
 ,0,2,37,0,1,2025,44,A,301202,0
 ,0,2,38,0,1,2025,45,A,301202,0
 ,0,2,39,0,1,2025,46,A,301202,0
 ,0,2,40,0,1,2025,47,A,301202,0
 ,S,2,41,0,1,2025,48,A,301202,0
 ,50,2,42,0,1,2025,49,A,301202,0
 ,ORDENANZA MUNICIPAL N°003-MDQ-2025/A,2,43,0,1,2025,53,A,301202,0
14/03/2025 00:00:00,0,2,44,0,1,2025,54,A,301202,0
 ,LOS RESULTADOS FUERON FAVORABLES PARA LOS CONTRIBUYENTE DEBIDO A QUE SE EXONERABA TOTAL DE INTERESES MORATORIOS DE LOS AÑOS FISCALES 2020 AL 2025,2,45,0,1,2025,55,A,301202,0
 ,N,2,46,0,1,2025,56,A,301202,0
 ,0,2,47,0,1,2025,57,A,301202,0
 ,S,2,48,0,1,2025,58,A,301202,0
 ,S,2,49,0,1,2025,59,A,301202,0
 ,S,2,50,0,1,2025,60,A,301202,0
 ,S,2,51,0,1,2025,61,A,301202,0
 ,S,2,52,0,1,2025,62,A,301202,0
 ,N,2,50,0,1,2025,60,A,301538,0
 ,N,2,51,0,1,2025,61,A,301538,0
 ,N,2,52,0,1,2025,62,A,301538,0
 ,N,2,53,0,1,2025,63,A,301538,0
 ,N,2,54,0,1,2025,64,A,301538,0
 ,70,2,55,0,1,2025,66,A,301538,0
 ,70,2,56,0,1,2025,67,A,301538,0
 ,70,2,57,0,1,2025,68,A,301538,0
 ,70,2,58,0,1,2025,69,A,301538,0
 ,70,2,59,0,1,2025,70,A,301538,0
 ,70,2,60,0,1,2025,71,A,301538,0
 ,N,2,61,0,1,2025,72,A,301538,0
 ,0,2,62,0,1,2025,73,A,301538,0
 ,0,2,63,0,1,2025,74,A,301538,0
 ,0,2,64,0,1,2025,78,A,301538,0
 ,0,2,65,0,1,2025,79,A,301538,0
 ,"para pago de personal de administracion tributaria, fiscalizacion y recaudacion",2,66,0,1,2025,80,A,301538,0
 ,0,2,67,0,2,2025,81,A,301538,0
 ,0,2,68,0,2,2025,82,A,301538,0
 ,N,2,69,0,2,2025,83,A,301538,0
 ,0,2,70,0,2,2025,84,A,301538,0
 ,N,2,71,0,2,2025,85,A,301538,0
 ,0,2,72,0,2,2025,86,A,301538,0
 ,S,2,73,0,2,2025,87,A,301538,0
 ,0,2,74,0,2,2025,88,A,301538,0
 ,0,2,75,0,2,2025,89,A,301538,934
 ,S,2,76,0,2,2025,90,A,301538,0
 ,0,2,77,96,2,2025,91,A,301538,0
 ,0,2,78,5.49,2,2025,92,A,301538,0
 ,0,2,79,61,2,2025,93,A,301538,0
 ,0,2,80,5.17,2,2025,94,A,301538,0
 ,0,2,81,14416,2,2025,95,A,301538,0
 ,0,2,82,5.49,2,2025,96,A,301538,0
 ,0,2,83,1430,2,2025,97,A,301538,0
 ,0,2,84,5.53,2,2025,98,A,301538,0
 ,N,2,85,0,2,2025,99,A,301538,0
 ,0,2,86,0,2,2025,100,A,301538,0
 ,0,2,87,0,2,2025,101,A,301538,0
 ,0,2,88,0,2,2025,102,A,301538,0
 ,0,2,89,0,2,2025,103,A,301538,0
 ,0,2,90,0,2,2025,104,A,301538,0
 ,0,2,91,0,2,2025,105,A,301538,0
 ,0,2,92,0,2,2025,107,A,301538,0
 ,0,2,93,0,2,2025,108,A,301538,0
 ,0,2,94,0,2,2025,110,A,301538,0
 ,0,2,95,0,2,2025,111,A,301538,0
 ,117,2,96,0,2,2025,112,A,301538,0
 ,0,2,97,0,2,2025,122,A,301538,0
 ,S,2,98,0,3,2025,123,A,301538,0
4/03/2025 00:00:00,0,2,99,0,3,2025,124,A,301538,0
 ,N,2,100,0,3,2025,125,A,301538,0
30/05/2025 00:00:00,0,2,101,0,3,2025,126,A,301538,0
 ,N,2,102,0,3,2025,127,A,301538,0
 ,0,2,103,0,3,2025,128,A,301538,0
 ,0,2,104,0,3,2025,129,A,301538,0
 ,0,2,105,0,3,2025,130,A,301538,0
 ,0,2,106,0,4,2025,131,A,301538,0
 ,S,2,107,0,4,2025,132,A,301538,0
 ,S,2,108,0,4,2025,133,A,301538,0
 ,N,2,109,0,4,2025,134,A,301538,0
 ,N,2,110,0,4,2025,135,A,301538,0
 ,N,2,111,0,4,2025,136,A,301538,0
 ,0,2,112,0,4,2025,137,A,301538,0
 ,S,2,113,0,5,2025,139,A,301538,0
 ,N,2,114,0,5,2025,140,A,301538,0
 ,0,2,115,0,5,2025,141,A,301538,0
 ,N,2,116,0,5,2025,142,A,301538,0
 ,0,2,117,0,5,2025,143,A,301538,0
 ,N,2,118,0,5,2025,144,A,301538,0
 ,0,2,119,0,5,2025,145,A,301538,0
 ,S,2,120,0,6,2025,146,A,301538,0
 ,018-2024-MPA,2,121,0,6,2025,147,A,301538,0
27/11/2025 00:00:00,0,2,122,0,6,2025,148,A,301538,0
 ,150,2,123,0,6,2025,149,A,301538,0
 ,0,2,124,0,6,2025,153,A,301538,0
 ,018-2024-MPA,2,125,0,6,2025,154,A,301538,0
 ,6,2,1,0,1,2025,1,A,301548,0
 ,0,2,2,0,1,2025,9,A,301548,0
 ,OFICINA DE RENTAS Y TRIBUTACION,2,3,0,1,2025,10,A,301548,0
 ,0,2,4,0,1,2025,11,A,301548,9
 ,0,2,5,350220,1,2025,12,A,301548,0
 ,0,2,6,400000,1,2025,13,A,301548,0
 ,N,2,7,0,1,2025,14,A,301548,0
 ,0,2,8,0,1,2025,15,A,301548,0
 ,0,2,9,0,1,2025,16,A,301548,0
 ,0,2,10,0,1,2025,17,A,301548,0
 ,S,2,11,0,1,2025,18,A,301548,0
 ,OFICINA DE CATASTRO Y CIRCULACION VIAL,2,12,0,1,2025,19,A,301548,0
 ,S,2,13,0,1,2025,20,A,301548,0
 ,0,2,14,0,1,2025,21,A,301548,7
 ,0,2,15,356548,1,2025,22,A,301548,0
 ,N,2,16,0,1,2025,23,A,301548,0
 ,0,2,17,0,1,2025,24,A,301548,0
 ,0,2,18,0,1,2025,25,A,301548,0
 ,0,2,19,0,1,2025,26,A,301548,0
 ,S,2,20,0,1,2025,27,A,301548,0
 ,N,2,21,0,1,2025,28,A,301548,0
 ,N,2,22,0,1,2025,29,A,301548,0
 ,0,2,23,0,1,2025,30,A,301548,0
 ,0,2,24,0,1,2025,31,A,301548,0
 ,N,2,25,0,1,2025,32,A,301548,0
 ,0,2,26,0,1,2025,33,A,301548,0
 ,0,2,27,0,1,2025,34,A,301548,0
 ,0,2,28,0,1,2025,35,A,301548,0
 ,0,2,29,0,1,2025,36,A,301548,0
 ,0,2,30,0,1,2025,37,A,301548,0
 ,0,2,31,0,1,2025,38,A,301548,0
 ,0,2,32,0,1,2025,39,A,301548,0
 ,0,2,33,0,1,2025,40,A,301548,0
 ,0,2,34,0,1,2025,41,A,301548,0
 ,N,2,35,0,1,2025,42,A,301548,0
 ,0,2,36,0,1,2025,43,A,301548,0
 ,0,2,37,0,1,2025,44,A,301548,0
 ,ORDENANZA MUNICIPAL N° 005-2025 MPH/A,2,43,0,1,2025,53,A,300440,0
2/04/2025 00:00:00,0,2,44,0,1,2025,54,A,300440,0
 ,BENEFICIO DEL IMPUESTO PREDIAL,2,45,0,1,2025,55,A,300440,0
 ,S,2,46,0,1,2025,56,A,300440,0
 ,https://www.gob.pe/munihuamanga,2,47,0,1,2025,57,A,300440,0
 ,S,2,48,0,1,2025,58,A,300440,0
 ,N,2,49,0,1,2025,59,A,300440,0
 ,S,2,50,0,1,2025,60,A,300440,0
 ,S,2,51,0,1,2025,61,A,300440,0
 ,S,2,52,0,1,2025,62,A,300440,0
 ,S,2,53,0,1,2025,63,A,300440,0
 ,S,2,54,0,1,2025,64,A,300440,0
 ,68,2,55,0,1,2025,66,A,300440,0
 ,68,2,56,0,1,2025,67,A,300440,0
 ,68,2,57,0,1,2025,68,A,300440,0
 ,68,2,58,0,1,2025,69,A,300440,0
 ,68,2,59,0,1,2025,70,A,300440,0
 ,68,2,60,0,1,2025,71,A,300440,0
 ,N,2,61,0,1,2025,72,A,300440,0
 ,0,2,62,0,1,2025,73,A,300440,0
 ,0,2,63,0,1,2025,74,A,300440,0
 ,0,2,64,0,1,2025,78,A,300440,0
 ,0,2,65,0,1,2025,79,A,300440,0
 ,MEJORAMIENTO DE OBRAS,2,66,0,1,2025,80,A,300440,0
 ,0,2,67,0,2,2025,81,A,300440,318
 ,0,2,68,0,2,2025,82,A,300440,0
 ,N,2,69,0,2,2025,83,A,300440,0
 ,0,2,70,0,2,2025,84,A,300440,0
 ,N,2,71,0,2,2025,85,A,300440,0
 ,0,2,72,0,2,2025,86,A,300440,0
 ,S,2,73,0,2,2025,87,A,300440,0
 ,0,2,74,0,2,2025,88,A,300440,0
 ,0,2,75,0,2,2025,89,A,300440,24027
 ,S,2,76,0,2,2025,90,A,300440,0
 ,0,2,77,836,2,2025,91,A,300440,0
 ,0,2,78,5.16,2,2025,92,A,300440,0
 ,0,2,79,44,2,2025,93,A,300440,0
 ,0,2,80,4.76,2,2025,94,A,300440,0
 ,0,2,81,28649,2,2025,95,A,300440,0
 ,0,2,82,5.10,2,2025,96,A,300440,0
 ,0,2,83,981,2,2025,97,A,300440,0
 ,0,2,84,5.10,2,2025,98,A,300440,0
 ,S,2,85,0,2,2025,99,A,300440,0
 ,0,2,86,101590.01,2,2025,100,A,300440,0
 ,0,2,87,69370.96,2,2025,101,A,300440,0
 ,0,2,88,0,2,2025,102,A,300440,977
 ,0,2,89,0,2,2025,103,A,300440,778
 ,0,2,90,0,2,2025,104,A,300440,908
 ,0,2,91,0,2,2025,105,A,300440,715
 ,0,2,92,212821.92,2,2025,107,A,300440,0
 ,0,2,93,20174.90,2,2025,108,A,300440,0
 ,0,2,94,0,2,2025,110,A,300440,934
 ,0,2,95,0,2,2025,111,A,300440,1537
 ,118,2,96,0,2,2025,112,A,300440,0
 ,0,2,97,0,2,2025,122,A,300440,0
 ,S,2,98,0,3,2025,123,A,300440,0
13/01/2025 00:00:00,0,2,99,0,3,2025,124,A,300440,0
 ,N,2,100,0,3,2025,125,A,300440,0
9/02/2025 00:00:00,0,2,101,0,3,2025,126,A,300440,0
 ,S,2,102,0,3,2025,127,A,300440,0
 ,0,2,103,0,3,2025,128,A,300440,11808
 ,0,2,104,0,3,2025,129,A,300440,9850
 ,0,2,105,0,3,2025,130,A,300440,78
 ,0,2,106,1779544.95,4,2025,131,A,300440,0
 ,S,2,107,0,4,2025,132,A,300440,0
 ,S,2,108,0,4,2025,133,A,300440,0
 ,S,2,109,0,4,2025,134,A,300440,0
 ,S,2,110,0,4,2025,135,A,300440,0
 ,S,2,111,0,4,2025,136,A,300440,0
 ,VISITAS PERSONALIZADAS,2,112,0,4,2025,137,A,300440,0
 ,S,2,113,0,5,2025,139,A,300440,0
 ,S,2,114,0,5,2025,140,A,300440,0
